id,codigo_cie10,nombre_actual,clase_actual,sigue_diagnostico,clase_recomendada,nombre_sugerido,justificacion,accion_recomendada,confianza,formularios_afectados,riesgo_formularios,obs_mappings
4612,V123,CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS PERSONA LESI,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4611,V122,CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS CICLISTA NO (V122),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4610,V121,CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS PASAJERO LES (V121),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4609,V120,CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS CONDUCTOR LE (V120),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4608,V119,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA CICLISTA NO ESPECIFICADO LESIONADO E (V119),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4607,V115,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA PASAJERO LESIONADO EN ACCIDENTE DE TR,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4606,V114,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA CONDUCTOR LESIONADO EN ACCIDENTE DE T,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4605,V113,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA PERSONA LESIONADA AL SUBIR O BAJAR DE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4604,V112,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA CICLISTA NO ESPECIFICADO LESIONADO E (V112),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4603,V111,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA PASAJERO LESIONADO EN ACCIDENTE NO DE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4602,V110,CICLISTA LESIONADO POR COLISION CON OTRO CICLISTA CONDUCTOR LESIONADO EN ACCIDENTE NO D,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4601,V109,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL CICLISTA NO ESPECIFICADO LESIONADO (V109),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4600,V105,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL PASAJERO LESIONADO EN ACCIDENTE DE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4599,V104,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL CONDUCTOR LESIONADO EN ACCIDENTE DE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4598,V103,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL PERSONA LESIONADA AL SUBIR O BAJAR,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4597,V102,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL CICLISTA NO ESPECIFICADO LESIONADO (V102),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4596,V101,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL PASAJERO LESIONADO EN ACCIDENTE NO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4595,V100,CICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL CONDUCTOR LESIONADO EN ACCIDENTE NO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4594,V012,PEATON LESIONADO POR COLISION CON VEHICULO DE PEDAL EN ACCIDENTE NO ESPECIFICADO COMO DE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4593,V011,PEATON LESIONADO POR COLISION CON VEHICULO DE PEDAL ACCIDENTE DE TRANSITO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4592,V010,PEATON LESIONADO POR COLISION CON VEHICULO DE PEDAL ACCIDENTE NO DE TRANSITO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4591,U908,BIOENERGETICA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4590,U907,TERAPIA FLORAL,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4589,U906,TROFOTERIA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4588,U905,FITOTERAPIA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4587,U904,HOMEOPATIA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4586,U903,TERAPIAS MENTE CUERPO,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4585,U902,REFLEXOLOGIA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4584,U901,QUIROTERAPIA,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4583,U900,TERAPIA NEURAL,Diagnosis,NO,Procedure/Revisión,,"U50-U69/U90-U99: terapia de medicina complementaria (procedimiento), no diagnóstico",Marcar revisión manual (mover a fuente de procedimientos),Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4582,U899,AGENTE BACTERIANO RESISTENTE A ANTIBIÓTICO NO ESPECIFICADO,Diagnosis,NO,Finding (resistencia antimicrobiana),,"U82-U89: marcador de resistencia a antimicrobianos, hallazgo secundario",Reclasificar a Finding,Media,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4581,U898,AGENTE BACTERIANO RESISTENTE A OTRO ANTIBIÓTICO ÚNICO ESPECIFICADO,Diagnosis,NO,Finding (resistencia antimicrobiana),,"U82-U89: marcador de resistencia a antimicrobianos, hallazgo secundario",Reclasificar a Finding,Media,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4580,U85X,RESISTENCIA A DROGAS ANTINEOPLÁSICAS,Diagnosis,NO,Finding (resistencia antimicrobiana),,"U82-U89: marcador de resistencia a antimicrobianos, hallazgo secundario",Reclasificar a Finding,Media,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4579,U849,RESISTENCIA A DROGAS ANTIMICROBIANAS NO ESPECIFICADAS,Diagnosis,NO,Finding (resistencia antimicrobiana),,"U82-U89: marcador de resistencia a antimicrobianos, hallazgo secundario",Reclasificar a Finding,Media,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4578,U848,RESISTENCIA A OTRAS DROGAS ANTIMICROBIANAS ESPECIFICADAS,Diagnosis,NO,Finding (resistencia antimicrobiana),,"U82-U89: marcador de resistencia a antimicrobianos, hallazgo secundario",Reclasificar a Finding,Media,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
